Headline,NumOfWords,NumOfChar,NumOfPunc,NumOfContPunc,NumOfContUpperCase,NumOfAdjectives,Bigrams,Bi-freq,unigrams,un-freq,trigram,tri-freq,Label
"Germany's DEA Deutsche Erdoel wins onshore Pemex tie-up in Mexico
",10,65,0,0,1,0,"[('germany', 'dea'), ('dea', 'deutsche'), ('deutsche', 'erdoel'), ('erdoel', 'tie-up'), ('tie-up', 'mexico')]",10,"[('germany',), ('dea',), ('deutsche',), ('erdoel',), ('tie-up',), ('mexico',)]",6,"[('germany', 'dea', 'deutsche'), ('dea', 'deutsche', 'erdoel'), ('deutsche', 'erdoel', 'tie-up'), ('erdoel', 'tie-up', 'mexico')]",12,0
"Sir Michael Stoute: Ulysses leads the way for resurgent veteran
",10,63,1,0,0,0,"[('sir', 'michael'), ('michael', 'ulysses'), ('ulysses', 'way'), ('way', 'resurgent'), ('resurgent', 'veteran')]",10,"[('sir',), ('michael',), ('ulysses',), ('way',), ('resurgent',), ('veteran',)]",6,"[('sir', 'michael', 'ulysses'), ('michael', 'ulysses', 'way'), ('ulysses', 'way', 'resurgent'), ('way', 'resurgent', 'veteran')]",12,0
"What’s on TV Wednesday: ‘Mr. Robot’ and ‘Riverdale’
",8,51,2,0,1,0,"[('s', 'tv'), ('tv', 'wednesday'), ('wednesday', 'mr'), ('mr', 'riverdale'), ('riverdale', '’')]",10,"[('s',), ('tv',), ('wednesday',), ('mr',), ('riverdale',), ('’',)]",6,"[('s', 'tv', 'wednesday'), ('tv', 'wednesday', 'mr'), ('wednesday', 'mr', 'riverdale'), ('mr', 'riverdale', '’')]",12,0
"Fourth ex-governor from Mexico's PRI arrested on corruption charges
",9,67,0,0,1,0,"[('ex-governor', 'mexico'), ('mexico', 'pri'), ('pri', 'corruption'), ('corruption', 'charges')]",8,"[('ex-governor',), ('mexico',), ('pri',), ('corruption',), ('charges',)]",5,"[('ex-governor', 'mexico', 'pri'), ('mexico', 'pri', 'corruption'), ('pri', 'corruption', 'charges')]",9,0
"Japanese GP: Lewis Hamilton position 'not comfortable at all'
",9,61,1,0,1,0,"[('gp', 'hamilton'), ('hamilton', 'position')]",4,"[('gp',), ('hamilton',), ('position',)]",3,"[('gp', 'hamilton', 'position')]",3,0
"Trump's first wife calls herself 'first lady'
",7,45,0,0,0,0,"[('trump', 'wife'), ('wife', 'lady')]",4,"[('trump',), ('wife',), ('lady',)]",3,"[('trump', 'wife', 'lady')]",3,0
"A Day of World Cup Magic, Around the World
",9,42,1,0,0,0,"[('day', 'world'), ('world', 'cup'), ('cup', 'magic'), ('magic', 'world')]",8,"[('day',), ('world',), ('cup',), ('magic',), ('world',)]",5,"[('day', 'world', 'cup'), ('world', 'cup', 'magic'), ('cup', 'magic', 'world')]",9,0
"Police don't know why Las Vegas gunman fired -- or why he stopped
",13,65,0,1,0,0,"[('police', 'vegas'), ('vegas', 'gunman')]",4,"[('police',), ('vegas',), ('gunman',)]",3,"[('police', 'vegas', 'gunman')]",3,0
"Senate Intel chair: point of Russian ads 'seems to have been to create chaos'
",14,77,1,0,0,0,"[('intel', 'chair'), ('chair', 'point'), ('point', 'ads'), ('ads', 'chaos')]",8,"[('intel',), ('chair',), ('point',), ('ads',), ('chaos',)]",5,"[('intel', 'chair', 'point'), ('chair', 'point', 'ads'), ('point', 'ads', 'chaos')]",9,0
"Euro group agrees ESM must be developed, says Germany's Schaeuble
",10,65,1,0,1,0,"[('euro', 'group'), ('group', 'germany')]",4,"[('euro',), ('group',), ('germany',)]",3,"[('euro', 'group', 'germany')]",3,0
"John Green Tells a Story of Emotional Pain and Crippling Anxiety. His Own.
",13,74,2,0,0,0,"[('john', 'story'), ('story', 'pain'), ('pain', 'crippling'), ('crippling', 'anxiety')]",8,"[('john',), ('story',), ('pain',), ('crippling',), ('anxiety',)]",5,"[('john', 'story', 'pain'), ('story', 'pain', 'crippling'), ('pain', 'crippling', 'anxiety')]",9,0
"Weinstein scandal no surprise to Hollywood
",6,42,0,0,0,0,"[('weinstein', 'scandal'), ('scandal', 'surprise')]",4,"[('weinstein',), ('scandal',), ('surprise',)]",3,"[('weinstein', 'scandal', 'surprise')]",3,0
"Google’s New Gadgets Come With a Big Helping of A.I.
",10,52,2,0,0,0,"[('google', '’'), ('’', 'gadgets'), ('gadgets', 'a.i')]",6,"[('google',), ('’',), ('gadgets',), ('a.i',)]",4,"[('google', '’', 'gadgets'), ('’', 'gadgets', 'a.i')]",6,0
"Mexican president calls Trump to express condolences for Las Vegas
",10,66,0,0,0,0,"[('president', 'trump'), ('trump', 'condolences'), ('condolences', 'las'), ('las', 'vegas')]",8,"[('president',), ('trump',), ('condolences',), ('las',), ('vegas',)]",5,"[('president', 'trump', 'condolences'), ('trump', 'condolences', 'las'), ('condolences', 'las', 'vegas')]",9,0
"Teachers' Day: Where teachers are paid well and valued most
",10,59,1,0,0,0,"[('teachers', 'day'), ('day', 'teachers')]",4,"[('teachers',), ('day',), ('teachers',)]",3,"[('teachers', 'day', 'teachers')]",3,0
"Highlights of Wednesday's MLB playoff games
",6,43,0,0,1,0,"[('highlights', 'wednesday'), ('wednesday', 'playoff'), ('playoff', 'games')]",6,"[('highlights',), ('wednesday',), ('playoff',), ('games',)]",4,"[('highlights', 'wednesday', 'playoff'), ('wednesday', 'playoff', 'games')]",6,0
"Women's Rugby League World Cup: England name 10 Bradford Bulls players
",11,70,1,0,0,0,"[('women', 'rugby'), ('rugby', 'league'), ('league', 'world'), ('world', 'cup'), ('cup', 'england'), ('england', 'name'), ('name', 'bradford'), ('bradford', 'players')]",16,"[('women',), ('rugby',), ('league',), ('world',), ('cup',), ('england',), ('name',), ('bradford',), ('players',)]",9,"[('women', 'rugby', 'league'), ('rugby', 'league', 'world'), ('league', 'world', 'cup'), ('world', 'cup', 'england'), ('cup', 'england', 'name'), ('england', 'name', 'bradford'), ('name', 'bradford', 'players')]",21,0
"The week in 29 photos
",5,21,0,0,0,0,"[('week', 'photos')]",2,"[('week',), ('photos',)]",2,[],1,0
"Trump and Eminem once friendly, not anymore
",7,43,1,0,0,0,"[('trump', 'eminem')]",2,"[('trump',), ('eminem',)]",2,[],1,0
"U.S. still seeking explanation for arrest of staff in Turkey: ambassador
",11,72,3,0,0,0,"[('u.s.', 'explanation'), ('explanation', 'arrest'), ('arrest', 'staff'), ('staff', 'turkey'), ('turkey', 'ambassador')]",10,"[('u.s.',), ('explanation',), ('arrest',), ('staff',), ('turkey',), ('ambassador',)]",6,"[('u.s.', 'explanation', 'arrest'), ('explanation', 'arrest', 'staff'), ('arrest', 'staff', 'turkey'), ('staff', 'turkey', 'ambassador')]",12,0
"‘In Spite of It All, America’
",6,29,1,0,0,0,"[('‘', 'spite'), ('spite', 'america')]",4,"[('‘',), ('spite',), ('america',)]",3,"[('‘', 'spite', 'america')]",3,0
"Sanders, journalist argue over Trump tax claim
",7,46,1,0,0,0,"[('sanders', 'journalist'), ('journalist', 'argue'), ('argue', 'tax'), ('tax', 'claim')]",8,"[('sanders',), ('journalist',), ('argue',), ('tax',), ('claim',)]",5,"[('sanders', 'journalist', 'argue'), ('journalist', 'argue', 'tax'), ('argue', 'tax', 'claim')]",9,0
"Sir Ian McKellen says King Lear is his 'last big Shakespeare part'
",12,66,0,0,0,0,"[('sir', 'mckellen'), ('mckellen', 'king'), ('king', 'lear'), ('lear', 'shakespeare'), ('shakespeare', 'part')]",10,"[('sir',), ('mckellen',), ('king',), ('lear',), ('shakespeare',), ('part',)]",6,"[('sir', 'mckellen', 'king'), ('mckellen', 'king', 'lear'), ('king', 'lear', 'shakespeare'), ('lear', 'shakespeare', 'part')]",12,0
"Ceasefire deal sealed for rebel pocket near Damascus
",8,52,0,0,0,0,"[('ceasefire', 'deal'), ('deal', 'rebel'), ('rebel', 'pocket'), ('pocket', 'damascus')]",8,"[('ceasefire',), ('deal',), ('rebel',), ('pocket',), ('damascus',)]",5,"[('ceasefire', 'deal', 'rebel'), ('deal', 'rebel', 'pocket'), ('rebel', 'pocket', 'damascus')]",9,0
"China says it has right to bar people from Hong Kong after British activist expelled
",15,84,0,0,0,0,"[('china', 'people'), ('people', 'kong'), ('kong', 'activist')]",6,"[('china',), ('people',), ('kong',), ('activist',)]",4,"[('china', 'people', 'kong'), ('people', 'kong', 'activist')]",6,0
"Fukushima court rules Tepco, government liable over 2011 disaster: media
",10,72,2,0,0,0,"[('court', 'rules'), ('rules', 'government'), ('government', 'liable'), ('liable', 'disaster'), ('disaster', 'media')]",10,"[('court',), ('rules',), ('government',), ('liable',), ('disaster',), ('media',)]",6,"[('court', 'rules', 'government'), ('rules', 'government', 'liable'), ('government', 'liable', 'disaster'), ('liable', 'disaster', 'media')]",12,0
"Jason Aldean opens 'SNL' with Vegas tribute
",7,43,0,0,1,0,"[('jason', 'vegas')]",2,"[('jason',), ('vegas',)]",2,[],1,0
"Indian court acquits dentist couple of killing daughter
",8,55,0,0,0,0,"[('court', 'acquits'), ('acquits', 'couple'), ('couple', 'daughter')]",6,"[('court',), ('acquits',), ('couple',), ('daughter',)]",4,"[('court', 'acquits', 'couple'), ('acquits', 'couple', 'daughter')]",6,0
"KKR raises Hitachi Kokusai offer following pressure from hedge fund
",10,67,0,0,1,0,"[('kkr', 'kokusai'), ('kokusai', 'offer'), ('offer', 'pressure'), ('pressure', 'hedge'), ('hedge', 'fund')]",10,"[('kkr',), ('kokusai',), ('offer',), ('pressure',), ('hedge',), ('fund',)]",6,"[('kkr', 'kokusai', 'offer'), ('kokusai', 'offer', 'pressure'), ('offer', 'pressure', 'hedge'), ('pressure', 'hedge', 'fund')]",12,0
"290 arrests in anti-Putin march on Russian leader's birthday
",9,60,0,0,0,0,"[('arrests', 'march'), ('march', 'leader'), ('leader', 'birthday')]",6,"[('arrests',), ('march',), ('leader',), ('birthday',)]",4,"[('arrests', 'march', 'leader'), ('march', 'leader', 'birthday')]",6,0
"Yankees Pounce on Indians’ Errors and Send Series to Game 5
",11,59,0,0,0,0,"[('yankees', 'pounce'), ('pounce', 'indians'), ('indians', 'errors'), ('errors', 'series'), ('series', 'game')]",10,"[('yankees',), ('pounce',), ('indians',), ('errors',), ('series',), ('game',)]",6,"[('yankees', 'pounce', 'indians'), ('pounce', 'indians', 'errors'), ('indians', 'errors', 'series'), ('errors', 'series', 'game')]",12,0
"Trial set to begin in burning death of Mississippi teen
",10,55,0,0,0,0,"[('trial', 'set'), ('set', 'death'), ('death', 'mississippi'), ('mississippi', 'teen')]",8,"[('trial',), ('set',), ('death',), ('mississippi',), ('teen',)]",5,"[('trial', 'set', 'death'), ('set', 'death', 'mississippi'), ('death', 'mississippi', 'teen')]",9,0
"Brexit talks deadlock on cash, Barnier eyes move by December
",10,60,1,0,0,0,"[('brexit', 'talks'), ('talks', 'cash'), ('cash', 'eyes'), ('eyes', 'move'), ('move', 'december')]",10,"[('brexit',), ('talks',), ('cash',), ('eyes',), ('move',), ('december',)]",6,"[('brexit', 'talks', 'cash'), ('talks', 'cash', 'eyes'), ('cash', 'eyes', 'move'), ('eyes', 'move', 'december')]",12,0
"E.U., Citing Amazon and Apple, Tells Nations to Collect Tax
",10,59,4,1,0,0,"[('e.u.', 'amazon'), ('amazon', 'apple'), ('apple', 'nations'), ('nations', 'tax')]",8,"[('e.u.',), ('amazon',), ('apple',), ('nations',), ('tax',)]",5,"[('e.u.', 'amazon', 'apple'), ('amazon', 'apple', 'nations'), ('apple', 'nations', 'tax')]",9,0
"Police take shot at actor on movie set
",8,38,0,0,0,0,"[('police', 'shot'), ('shot', 'actor'), ('actor', 'movie')]",6,"[('police',), ('shot',), ('actor',), ('movie',)]",4,"[('police', 'shot', 'actor'), ('shot', 'actor', 'movie')]",6,0
"Business leaders say no NAFTA better than bad deal
",9,50,0,0,1,0,"[('business', 'leaders'), ('leaders', 'nafta'), ('nafta', 'deal')]",6,"[('business',), ('leaders',), ('nafta',), ('deal',)]",4,"[('business', 'leaders', 'nafta'), ('leaders', 'nafta', 'deal')]",6,0
"U.S. still seeking explanation for arrest of staff in Turkey: ambassador
",11,72,3,0,0,0,"[('u.s.', 'explanation'), ('explanation', 'arrest'), ('arrest', 'staff'), ('staff', 'turkey'), ('turkey', 'ambassador')]",10,"[('u.s.',), ('explanation',), ('arrest',), ('staff',), ('turkey',), ('ambassador',)]",6,"[('u.s.', 'explanation', 'arrest'), ('explanation', 'arrest', 'staff'), ('arrest', 'staff', 'turkey'), ('staff', 'turkey', 'ambassador')]",12,0
"Wigan Warriors sign forward Gabriel Hamlin from South Sydney Rabbitohs
",10,70,0,0,0,0,"[('warriors', 'hamlin'), ('hamlin', 'sydney'), ('sydney', 'rabbitohs')]",6,"[('warriors',), ('hamlin',), ('sydney',), ('rabbitohs',)]",4,"[('warriors', 'hamlin', 'sydney'), ('hamlin', 'sydney', 'rabbitohs')]",6,0
"Weakening Nate brings rain, tornado warnings to U.S. South
",9,58,3,0,0,0,"[('brings', 'rain'), ('rain', 'warnings')]",4,"[('brings',), ('rain',), ('warnings',)]",3,"[('brings', 'rain', 'warnings')]",3,0
"Israeli and Palestinian women on peace march
",7,44,0,0,0,0,"[('women', 'peace'), ('peace', 'march')]",4,"[('women',), ('peace',), ('march',)]",3,"[('women', 'peace', 'march')]",3,0
"OPEC Secretary General urges U.S. shale oil producers to help cap global supply
",13,79,2,0,1,0,"[('secretary', 'oil'), ('oil', 'producers'), ('producers', 'supply')]",6,"[('secretary',), ('oil',), ('producers',), ('supply',)]",4,"[('secretary', 'oil', 'producers'), ('oil', 'producers', 'supply')]",6,0
"U.S. bombs dropped in Afghanistan at highest since 2010, under new Trump strategy
",13,81,3,0,0,0,"[('bombs', 'afghanistan'), ('afghanistan', 'trump'), ('trump', 'strategy')]",6,"[('bombs',), ('afghanistan',), ('trump',), ('strategy',)]",4,"[('bombs', 'afghanistan', 'trump'), ('afghanistan', 'trump', 'strategy')]",6,0
"North Koreans process salmon, snow crab eaten in US, Europe
",10,59,2,0,1,0,"[('koreans', 'process'), ('process', 'salmon'), ('salmon', 'crab'), ('crab', 'eaten')]",8,"[('koreans',), ('process',), ('salmon',), ('crab',), ('eaten',)]",5,"[('koreans', 'process', 'salmon'), ('process', 'salmon', 'crab'), ('salmon', 'crab', 'eaten')]",9,0
"A fudged Brexit is May's best hope
",7,34,0,0,0,0,"[('brexit', 'hope')]",2,"[('brexit',), ('hope',)]",2,[],1,0
"Supreme Court dismisses one of two travel ban cases
",9,51,0,0,0,0,"[('court', 'travel'), ('travel', 'ban'), ('ban', 'cases')]",6,"[('court',), ('travel',), ('ban',), ('cases',)]",4,"[('court', 'travel', 'ban'), ('travel', 'ban', 'cases')]",6,0
"Steve Bannon calls on Sen. Bob Corker to resign
",9,47,1,0,0,0,"[('bannon', 'calls'), ('calls', 'sen.'), ('sen.', 'bob'), ('bob', 'corker')]",8,"[('bannon',), ('calls',), ('sen.',), ('bob',), ('corker',)]",5,"[('bannon', 'calls', 'sen.'), ('calls', 'sen.', 'bob'), ('sen.', 'bob', 'corker')]",9,0
"Brazil's Meirelles has hired media team ahead of 2018 election: sources
",11,71,1,0,0,0,"[('brazil', 'meirelles'), ('meirelles', 'media'), ('media', 'team'), ('team', 'election'), ('election', 'sources')]",10,"[('brazil',), ('meirelles',), ('media',), ('team',), ('election',), ('sources',)]",6,"[('brazil', 'meirelles', 'media'), ('meirelles', 'media', 'team'), ('media', 'team', 'election'), ('team', 'election', 'sources')]",12,0
"Apple names former Honeywell executive as new general counsel
",9,61,0,0,0,0,"[('apple', 'names'), ('names', 'honeywell'), ('honeywell', 'executive'), ('executive', 'counsel')]",8,"[('apple',), ('names',), ('honeywell',), ('executive',), ('counsel',)]",5,"[('apple', 'names', 'honeywell'), ('names', 'honeywell', 'executive'), ('honeywell', 'executive', 'counsel')]",9,0
"Asia Pacific’s Most Innovative Universities - 2017
",7,50,0,0,0,0,"[('asia', 'pacific'), ('pacific', '’'), ('’', 'universities')]",6,"[('asia',), ('pacific',), ('’',), ('universities',)]",4,"[('asia', 'pacific', '’'), ('pacific', '’', 'universities')]",6,0
"Archaeologists may have discovered St. Nick's bones
",7,51,1,0,0,0,"[('archaeologists', 'nick'), ('nick', 'bones')]",4,"[('archaeologists',), ('nick',), ('bones',)]",3,"[('archaeologists', 'nick', 'bones')]",3,0
"Harvey Weinstein: Wife Georgina Chapman leaves accused producer
",8,63,1,0,0,0,"[('harvey', 'weinstein'), ('weinstein', 'wife'), ('wife', 'georgina'), ('georgina', 'chapman'), ('chapman', 'producer')]",10,"[('harvey',), ('weinstein',), ('wife',), ('georgina',), ('chapman',), ('producer',)]",6,"[('harvey', 'weinstein', 'wife'), ('weinstein', 'wife', 'georgina'), ('wife', 'georgina', 'chapman'), ('georgina', 'chapman', 'producer')]",12,0
"In Trailblazing Tokyo Governor, Japan Meets Its Great Disrupter
",9,63,1,0,0,0,"[('governor', 'disrupter')]",2,"[('governor',), ('disrupter',)]",2,[],1,0
"Line-up unveiled for BBC's new pop show
",7,39,0,0,1,0,"[('line-up', 'bbc'), ('bbc', 'pop'), ('pop', 'show')]",6,"[('line-up',), ('bbc',), ('pop',), ('show',)]",4,"[('line-up', 'bbc', 'pop'), ('bbc', 'pop', 'show')]",6,0
"Suspected ISIS Members Surrender in Iraq
",6,40,0,0,1,0,"[('isis', 'members'), ('members', 'iraq')]",4,"[('isis',), ('members',), ('iraq',)]",3,"[('isis', 'members', 'iraq')]",3,0
"Neck Deep scrap Nottingham show over 'heavy-handed' security
",8,60,0,0,0,0,"[('scrap', 'nottingham'), ('nottingham', 'show'), ('show', 'security')]",6,"[('scrap',), ('nottingham',), ('show',), ('security',)]",4,"[('scrap', 'nottingham', 'show'), ('nottingham', 'show', 'security')]",6,0
"Women's Ashes: Lauren Cheatle & Tahlia McGrath in Australia squad
",10,65,1,0,0,0,"[('women', 'ashes'), ('ashes', 'lauren'), ('lauren', 'cheatle'), ('cheatle', 'mcgrath'), ('mcgrath', 'squad')]",10,"[('women',), ('ashes',), ('lauren',), ('cheatle',), ('mcgrath',), ('squad',)]",6,"[('women', 'ashes', 'lauren'), ('ashes', 'lauren', 'cheatle'), ('lauren', 'cheatle', 'mcgrath'), ('cheatle', 'mcgrath', 'squad')]",12,0
"Spanish regulator clears the way for Atlantia's bid for Abertis
",10,63,0,0,0,0,"[('regulator', 'way'), ('way', 'atlantia'), ('atlantia', 'bid'), ('bid', 'abertis')]",8,"[('regulator',), ('way',), ('atlantia',), ('bid',), ('abertis',)]",5,"[('regulator', 'way', 'atlantia'), ('way', 'atlantia', 'bid'), ('atlantia', 'bid', 'abertis')]",9,0
"Cholera claims unborn children as epidemic spreads Yemen misery
",9,63,0,0,0,0,"[('cholera', 'claims'), ('claims', 'children'), ('children', 'spreads'), ('spreads', 'yemen'), ('yemen', 'misery')]",10,"[('cholera',), ('claims',), ('children',), ('spreads',), ('yemen',), ('misery',)]",6,"[('cholera', 'claims', 'children'), ('claims', 'children', 'spreads'), ('children', 'spreads', 'yemen'), ('spreads', 'yemen', 'misery')]",12,0
"Trump NFL row: Mike Pence walks out of game after players kneel
",12,63,1,0,1,0,"[('trump', 'row'), ('row', 'mike'), ('mike', 'pence'), ('pence', 'game'), ('game', 'players')]",10,"[('trump',), ('row',), ('mike',), ('pence',), ('game',), ('players',)]",6,"[('trump', 'row', 'mike'), ('row', 'mike', 'pence'), ('mike', 'pence', 'game'), ('pence', 'game', 'players')]",12,0
"Pelosi talks gun violence with Vegas survivor
",7,45,0,0,0,0,"[('talks', 'violence'), ('violence', 'vegas')]",4,"[('talks',), ('violence',), ('vegas',)]",3,"[('talks', 'violence', 'vegas')]",3,0
"Fear of Federal Debt Has Faded, but Risks Remain
",9,48,1,0,0,0,"[('fear', 'debt'), ('debt', 'risks')]",4,"[('fear',), ('debt',), ('risks',)]",3,"[('fear', 'debt', 'risks')]",3,0
"‘Revenge Was Sweet’: Trinidad and Tobago Exults in Soccer Victory Over U.S.
",12,75,3,0,0,0,"[('revenge', '’'), ('’', 'trinidad'), ('trinidad', 'tobago'), ('tobago', 'exults'), ('exults', 'soccer'), ('soccer', 'victory'), ('victory', 'u.s')]",14,"[('revenge',), ('’',), ('trinidad',), ('tobago',), ('exults',), ('soccer',), ('victory',), ('u.s',)]",8,"[('revenge', '’', 'trinidad'), ('’', 'trinidad', 'tobago'), ('trinidad', 'tobago', 'exults'), ('tobago', 'exults', 'soccer'), ('exults', 'soccer', 'victory'), ('soccer', 'victory', 'u.s')]",18,0
"Catalonia baulks at formal independence declaration to allow talks
",9,66,0,0,0,0,"[('catalonia', 'baulks'), ('baulks', 'independence'), ('independence', 'declaration'), ('declaration', 'talks')]",8,"[('catalonia',), ('baulks',), ('independence',), ('declaration',), ('talks',)]",5,"[('catalonia', 'baulks', 'independence'), ('baulks', 'independence', 'declaration'), ('independence', 'declaration', 'talks')]",9,0
